"Tier","WeekendG","Positions","ShiftT","Day","Roster"
2,2,"purple",3,7,0
2,2,"purple",3,8,0
2,2,"purple",3,9,0
2,2,"purple",3,10,0
2,2,"purple",3,11,0
2,2,"purple",3,12,0
2,2,"purple",3,13,0
2,2,"purple",3,14,0
2,2,"purple",3,15,0
2,2,"purple",3,16,0
2,2,"purple",3,17,0
2,2,"purple",3,18,0
2,2,"purple",3,19,0
2,2,"purple",3,20,0
2,2,"purple",3,21,0
2,2,"purple",3,22,0
2,2,"purple",3,23,0
2,2,"purple",3,24,0
2,2,"purple",3,25,0
2,2,"purple",3,26,0
2,2,"purple",3,27,4
2,2,"purple",3,28,0
2,2,"purple",3,29,0
2,2,"purple",3,30,0
2,2,"purple",3,31,0
2,2,"purple",3,32,0
2,2,"purple",3,33,0
2,2,"purple",3,34,0
2,2,"purple",3,35,0
2,2,"purple",3,36,0
2,2,"purple",3,37,0
2,2,"purple",3,38,0
2,2,"purple",3,39,3
2,2,"purple",3,40,3
2,2,"purple",3,41,0
2,2,"purple",3,42,0
2,2,"iTrack",1,1,0
2,2,"iTrack",1,2,0
2,2,"iTrack",1,3,0
2,2,"iTrack",1,4,0
2,2,"iTrack",1,5,0
2,2,"iTrack",1,6,0
2,2,"iTrack",1,7,0
2,2,"iTrack",1,8,0
2,2,"iTrack",1,9,0
2,2,"iTrack",1,10,0
2,2,"iTrack",1,11,0
2,2,"iTrack",1,12,0
2,2,"iTrack",1,13,0
2,2,"iTrack",1,14,0
2,2,"iTrack",1,15,0
2,2,"iTrack",1,16,0
2,2,"iTrack",1,17,0
2,2,"iTrack",1,18,0
2,2,"iTrack",1,19,0
2,2,"iTrack",1,20,0
2,2,"iTrack",1,21,0
2,2,"iTrack",1,22,0
2,2,"iTrack",1,23,0
2,2,"iTrack",1,24,0
2,2,"iTrack",1,25,0
2,2,"iTrack",1,26,0
2,2,"iTrack",1,27,0
2,2,"iTrack",1,28,0
2,2,"iTrack",1,29,0
2,2,"iTrack",1,30,0
2,2,"iTrack",1,31,0
2,2,"iTrack",1,32,0
2,2,"iTrack",1,33,0
2,2,"iTrack",1,34,0
2,2,"iTrack",1,35,0
2,2,"iTrack",1,36,0
2,2,"iTrack",1,37,0
2,2,"iTrack",1,38,0
2,2,"iTrack",1,39,0
2,2,"iTrack",1,40,0
2,2,"iTrack",1,41,0
2,2,"iTrack",1,42,0
2,2,"iTrack",2,1,0
2,2,"iTrack",2,2,0
2,2,"iTrack",2,3,0
2,2,"iTrack",2,4,0
2,2,"iTrack",2,5,0
2,2,"iTrack",2,6,0
2,2,"iTrack",2,7,0
2,2,"iTrack",2,8,0
2,2,"iTrack",2,9,0
2,2,"iTrack",2,10,0
2,2,"iTrack",2,11,0
2,2,"iTrack",2,12,0
2,2,"iTrack",2,13,0
2,2,"iTrack",2,14,0
2,2,"iTrack",2,15,0
2,2,"iTrack",2,16,0
2,2,"iTrack",2,17,0
2,2,"iTrack",2,18,0
2,2,"iTrack",2,19,0
2,2,"iTrack",2,20,0
2,2,"iTrack",2,21,0
2,2,"iTrack",2,22,0
2,2,"iTrack",2,23,0
2,2,"iTrack",2,24,0
2,2,"iTrack",2,25,0
2,2,"iTrack",2,26,0
2,2,"iTrack",2,27,0
2,2,"iTrack",2,28,0
2,2,"iTrack",2,29,0
2,2,"iTrack",2,30,0
2,2,"iTrack",2,31,0
2,2,"iTrack",2,32,0
2,2,"iTrack",2,33,0
2,2,"iTrack",2,34,0
2,2,"iTrack",2,35,0
2,2,"iTrack",2,36,0
2,2,"iTrack",2,37,0
2,2,"iTrack",2,38,0
2,2,"iTrack",2,39,0
2,2,"iTrack",2,40,0
2,2,"iTrack",2,41,0
2,2,"iTrack",2,42,0
2,2,"iTrack",3,1,0
2,2,"iTrack",3,2,0
2,2,"iTrack",3,3,0
2,2,"iTrack",3,4,0
2,2,"iTrack",3,5,0
2,2,"iTrack",3,6,0
2,2,"iTrack",3,7,0
2,2,"iTrack",3,8,0
2,2,"iTrack",3,9,0
2,2,"iTrack",3,10,0
2,2,"iTrack",3,11,0
2,2,"iTrack",3,12,0
2,2,"iTrack",3,13,0
2,2,"iTrack",3,14,0
2,2,"iTrack",3,15,0
2,2,"iTrack",3,16,0
2,2,"iTrack",3,17,0
2,2,"iTrack",3,18,0
2,2,"iTrack",3,19,0
2,2,"iTrack",3,20,0
2,2,"iTrack",3,21,0
2,2,"iTrack",3,22,0
2,2,"iTrack",3,23,0
2,2,"iTrack",3,24,0
2,2,"iTrack",3,25,0
2,2,"iTrack",3,26,0
2,2,"iTrack",3,27,0
2,2,"iTrack",3,28,0
2,2,"iTrack",3,29,0
2,2,"iTrack",3,30,0
2,2,"iTrack",3,31,0
2,2,"iTrack",3,32,0
2,2,"iTrack",3,33,0
2,2,"iTrack",3,34,0
2,2,"iTrack",3,35,0
2,2,"iTrack",3,36,0
2,2,"iTrack",3,37,0
2,2,"iTrack",3,38,0
2,2,"iTrack",3,39,0
2,2,"iTrack",3,40,0
2,2,"iTrack",3,41,0
2,2,"iTrack",3,42,0
2,2,"EDOU",1,1,0
2,2,"EDOU",1,2,0
2,2,"EDOU",1,3,0
2,2,"EDOU",1,4,0
2,2,"EDOU",1,5,0
2,2,"EDOU",1,6,0
2,2,"EDOU",1,7,0
2,2,"EDOU",1,8,0
2,2,"EDOU",1,9,0
2,2,"EDOU",1,10,0
2,2,"EDOU",1,11,0
2,2,"EDOU",1,12,0
2,2,"EDOU",1,13,0
2,2,"EDOU",1,14,0
2,2,"EDOU",1,15,0
2,2,"EDOU",1,16,0
2,2,"EDOU",1,17,0
2,2,"EDOU",1,18,0
2,2,"EDOU",1,19,0
2,2,"EDOU",1,20,0
2,2,"EDOU",1,21,0
2,2,"EDOU",1,22,0
2,2,"EDOU",1,23,0
2,2,"EDOU",1,24,2
2,2,"EDOU",1,25,0
2,2,"EDOU",1,26,0
2,2,"EDOU",1,27,0
2,2,"EDOU",1,28,0
2,2,"EDOU",1,29,0
2,2,"EDOU",1,30,0
2,2,"EDOU",1,31,0
2,2,"EDOU",1,32,0
2,2,"EDOU",1,33,0
2,2,"EDOU",1,34,0
2,2,"EDOU",1,35,0
2,2,"EDOU",1,36,0
2,2,"EDOU",1,37,0
2,2,"EDOU",1,38,0
2,2,"EDOU",1,39,0
2,2,"EDOU",1,40,0
2,2,"EDOU",1,41,0
2,2,"EDOU",1,42,0
2,2,"EDOU",2,1,0
2,2,"EDOU",2,2,0
2,2,"EDOU",2,3,0
2,2,"EDOU",2,4,0
2,2,"EDOU",2,5,0
2,2,"EDOU",2,6,0
2,2,"EDOU",2,7,0
2,2,"EDOU",2,8,0
2,2,"EDOU",2,9,0
2,2,"EDOU",2,10,0
2,2,"EDOU",2,11,0
2,2,"EDOU",2,12,0
2,2,"EDOU",2,13,0
2,2,"EDOU",2,14,0
2,2,"EDOU",2,15,0
2,2,"EDOU",2,16,0
2,2,"EDOU",2,17,0
2,2,"EDOU",2,18,0
2,2,"EDOU",2,19,0
2,2,"EDOU",2,20,0
2,2,"EDOU",2,21,0
2,2,"EDOU",2,22,0
2,2,"EDOU",2,23,0
2,2,"EDOU",2,24,0
2,2,"EDOU",2,25,0
2,2,"EDOU",2,26,0
2,2,"EDOU",2,27,0
2,2,"EDOU",2,28,0
2,2,"EDOU",2,29,0
2,2,"EDOU",2,30,0
2,2,"EDOU",2,31,0
2,2,"EDOU",2,32,0
2,2,"EDOU",2,33,0
2,2,"EDOU",2,34,0
2,2,"EDOU",2,35,0
2,2,"EDOU",2,36,0
2,2,"EDOU",2,37,0
2,2,"EDOU",2,38,0
2,2,"EDOU",2,39,0
2,2,"EDOU",2,40,0
2,2,"EDOU",2,41,0
2,2,"EDOU",2,42,0
2,2,"EDOU",3,1,0
2,2,"EDOU",3,2,0
2,2,"EDOU",3,3,0
2,2,"EDOU",3,4,0
2,2,"EDOU",3,5,0
2,2,"EDOU",3,6,0
2,2,"EDOU",3,7,0
2,2,"EDOU",3,8,3
2,2,"EDOU",3,9,0
2,2,"EDOU",3,10,0
2,2,"EDOU",3,11,0
2,2,"EDOU",3,12,0
2,2,"EDOU",3,13,0
2,2,"EDOU",3,14,0
2,2,"EDOU",3,15,0
2,2,"EDOU",3,16,0
2,2,"EDOU",3,17,2
2,2,"EDOU",3,18,0
2,2,"EDOU",3,19,0
2,2,"EDOU",3,20,0
2,2,"EDOU",3,21,0
2,2,"EDOU",3,22,0
2,2,"EDOU",3,23,0
2,2,"EDOU",3,24,0
2,2,"EDOU",3,25,0
2,2,"EDOU",3,26,0
2,2,"EDOU",3,27,0
2,2,"EDOU",3,28,0
2,2,"EDOU",3,29,0
2,2,"EDOU",3,30,0
2,2,"EDOU",3,31,0
2,2,"EDOU",3,32,0
2,2,"EDOU",3,33,0
2,2,"EDOU",3,34,0
2,2,"EDOU",3,35,0
2,2,"EDOU",3,36,0
2,2,"EDOU",3,37,0
2,2,"EDOU",3,38,2
2,2,"EDOU",3,39,0
2,2,"EDOU",3,40,0
2,2,"EDOU",3,41,0
2,2,"EDOU",3,42,0
2,2,"hallway",1,1,0
2,2,"hallway",1,2,0
2,2,"hallway",1,3,0
2,2,"hallway",1,4,0
2,2,"hallway",1,5,0
2,2,"hallway",1,6,0
2,2,"hallway",1,7,0
2,2,"hallway",1,8,0
2,2,"hallway",1,9,0
2,2,"hallway",1,10,0
2,2,"hallway",1,11,0
2,2,"hallway",1,12,0
2,2,"hallway",1,13,0
2,2,"hallway",1,14,0
2,2,"hallway",1,15,0
2,2,"hallway",1,16,0
2,2,"hallway",1,17,0
2,2,"hallway",1,18,0
2,2,"hallway",1,19,0
2,2,"hallway",1,20,0
2,2,"hallway",1,21,0
2,2,"hallway",1,22,0
2,2,"hallway",1,23,0
2,2,"hallway",1,24,0
2,2,"hallway",1,25,0
2,2,"hallway",1,26,0
2,2,"hallway",1,27,0
2,2,"hallway",1,28,0
2,2,"hallway",1,29,0
2,2,"hallway",1,30,0
2,2,"hallway",1,31,0
2,2,"hallway",1,32,0
2,2,"hallway",1,33,0
2,2,"hallway",1,34,0
2,2,"hallway",1,35,0
2,2,"hallway",1,36,0
2,2,"hallway",1,37,0
2,2,"hallway",1,38,0
2,2,"hallway",1,39,0
2,2,"hallway",1,40,0
2,2,"hallway",1,41,0
2,2,"hallway",1,42,0
2,2,"hallway",2,1,0
2,2,"hallway",2,2,0
2,2,"hallway",2,3,0
2,2,"hallway",2,4,0
2,2,"hallway",2,5,0
2,2,"hallway",2,6,0
2,2,"hallway",2,7,0
2,2,"hallway",2,8,0
2,2,"hallway",2,9,0
2,2,"hallway",2,10,0
2,2,"hallway",2,11,0
2,2,"hallway",2,12,0
2,2,"hallway",2,13,0
2,2,"hallway",2,14,0
2,2,"hallway",2,15,0
2,2,"hallway",2,16,0
2,2,"hallway",2,17,0
2,2,"hallway",2,18,0
2,2,"hallway",2,19,0
2,2,"hallway",2,20,0
2,2,"hallway",2,21,0
2,2,"hallway",2,22,0
2,2,"hallway",2,23,0
2,2,"hallway",2,24,0
2,2,"hallway",2,25,0
2,2,"hallway",2,26,0
2,2,"hallway",2,27,0
2,2,"hallway",2,28,0
2,2,"hallway",2,29,0
2,2,"hallway",2,30,0
2,2,"hallway",2,31,0
2,2,"hallway",2,32,0
2,2,"hallway",2,33,0
2,2,"hallway",2,34,0
2,2,"hallway",2,35,0
2,2,"hallway",2,36,0
2,2,"hallway",2,37,0
2,2,"hallway",2,38,0
2,2,"hallway",2,39,0
2,2,"hallway",2,40,0
2,2,"hallway",2,41,0
2,2,"hallway",2,42,0
2,2,"hallway",3,1,0
2,2,"hallway",3,2,0
2,2,"hallway",3,3,0
2,2,"hallway",3,4,0
2,2,"hallway",3,5,0
2,2,"hallway",3,6,0
2,2,"hallway",3,7,0
2,2,"hallway",3,8,0
2,2,"hallway",3,9,0
2,2,"hallway",3,10,0
2,2,"hallway",3,11,0
2,2,"hallway",3,12,0
2,2,"hallway",3,13,0
2,2,"hallway",3,14,0
2,2,"hallway",3,15,0
2,2,"hallway",3,16,0
2,2,"hallway",3,17,0
2,2,"hallway",3,18,5
2,2,"hallway",3,19,0
2,2,"hallway",3,20,5
2,2,"hallway",3,21,0
2,2,"hallway",3,22,0
2,2,"hallway",3,23,0
2,2,"hallway",3,24,0
2,2,"hallway",3,25,0
2,2,"hallway",3,26,0
2,2,"hallway",3,27,0
2,2,"hallway",3,28,0
2,2,"hallway",3,29,0
2,2,"hallway",3,30,0
2,2,"hallway",3,31,0
2,2,"hallway",3,32,0
2,2,"hallway",3,33,0
2,2,"hallway",3,34,0
2,2,"hallway",3,35,5
2,2,"hallway",3,36,0
2,2,"hallway",3,37,0
2,2,"hallway",3,38,0
2,2,"hallway",3,39,0
2,2,"hallway",3,40,0
2,2,"hallway",3,41,0
2,2,"hallway",3,42,0
3,1,"CNL",1,1,0
3,1,"CNL",1,2,0
3,1,"CNL",1,3,0
3,1,"CNL",1,4,0
3,1,"CNL",1,5,0
3,1,"CNL",1,6,0
3,1,"CNL",1,7,0
3,1,"CNL",1,8,0
3,1,"CNL",1,9,0
3,1,"CNL",1,10,0
3,1,"CNL",1,11,0
3,1,"CNL",1,12,0
3,1,"CNL",1,13,0
3,1,"CNL",1,14,0
3,1,"CNL",1,15,0
3,1,"CNL",1,16,0
3,1,"CNL",1,17,0
3,1,"CNL",1,18,0
3,1,"CNL",1,19,0
3,1,"CNL",1,20,0
3,1,"CNL",1,21,0
3,1,"CNL",1,22,0
3,1,"CNL",1,23,0
3,1,"CNL",1,24,0
3,1,"CNL",1,25,0
3,1,"CNL",1,26,0
3,1,"CNL",1,27,0
3,1,"CNL",1,28,0
3,1,"CNL",1,29,0
3,1,"CNL",1,30,0
3,1,"CNL",1,31,0
3,1,"CNL",1,32,0
3,1,"CNL",1,33,0
3,1,"CNL",1,34,0
3,1,"CNL",1,35,0
3,1,"CNL",1,36,0
3,1,"CNL",1,37,0
3,1,"CNL",1,38,0
3,1,"CNL",1,39,0
3,1,"CNL",1,40,0
3,1,"CNL",1,41,0
3,1,"CNL",1,42,0
3,1,"CNL",2,1,0
3,1,"CNL",2,2,0
3,1,"CNL",2,3,0
3,1,"CNL",2,4,0
3,1,"CNL",2,5,0
3,1,"CNL",2,6,0
3,1,"CNL",2,7,0
3,1,"CNL",2,8,0
3,1,"CNL",2,9,0
3,1,"CNL",2,10,0
3,1,"CNL",2,11,0
3,1,"CNL",2,12,0
3,1,"CNL",2,13,0
3,1,"CNL",2,14,0
3,1,"CNL",2,15,0
3,1,"CNL",2,16,0
3,1,"CNL",2,17,0
3,1,"CNL",2,18,0
3,1,"CNL",2,19,0
3,1,"CNL",2,20,0
3,1,"CNL",2,21,0
3,1,"CNL",2,22,0
3,1,"CNL",2,23,0
3,1,"CNL",2,24,0
3,1,"CNL",2,25,0
3,1,"CNL",2,26,0
3,1,"CNL",2,27,0
3,1,"CNL",2,28,0
3,1,"CNL",2,29,0
3,1,"CNL",2,30,0
3,1,"CNL",2,31,0
3,1,"CNL",2,32,0
3,1,"CNL",2,33,0
3,1,"CNL",2,34,0
3,1,"CNL",2,35,0
3,1,"CNL",2,36,0
3,1,"CNL",2,37,0
3,1,"CNL",2,38,0
3,1,"CNL",2,39,0
3,1,"CNL",2,40,0
3,1,"CNL",2,41,0
3,1,"CNL",2,42,0
3,1,"CNL",3,1,0
3,1,"CNL",3,2,0
3,1,"CNL",3,3,0
3,1,"CNL",3,4,0
3,1,"CNL",3,5,0
3,1,"CNL",3,6,0
3,1,"CNL",3,7,0
3,1,"CNL",3,8,0
3,1,"CNL",3,9,0
3,1,"CNL",3,10,0
3,1,"CNL",3,11,0
3,1,"CNL",3,12,0
3,1,"CNL",3,13,0
3,1,"CNL",3,14,0
3,1,"CNL",3,15,0
3,1,"CNL",3,16,0
3,1,"CNL",3,17,0
3,1,"CNL",3,18,0
3,1,"CNL",3,19,0
3,1,"CNL",3,20,0
3,1,"CNL",3,21,0
3,1,"CNL",3,22,0
3,1,"CNL",3,23,0
3,1,"CNL",3,24,0
3,1,"CNL",3,25,0
3,1,"CNL",3,26,0
3,1,"CNL",3,27,0
3,1,"CNL",3,28,0
3,1,"CNL",3,29,0
3,1,"CNL",3,30,0
3,1,"CNL",3,31,0
3,1,"CNL",3,32,0
3,1,"CNL",3,33,0
3,1,"CNL",3,34,0
3,1,"CNL",3,35,0
3,1,"CNL",3,36,0
3,1,"CNL",3,37,0
3,1,"CNL",3,38,0
3,1,"CNL",3,39,0
3,1,"CNL",3,40,0
3,1,"CNL",3,41,0
3,1,"CNL",3,42,0
3,1,"first nurse",1,1,0
3,1,"first nurse",1,2,0
3,1,"first nurse",1,3,0
3,1,"first nurse",1,4,0
3,1,"first nurse",1,5,0
3,1,"first nurse",1,6,0
3,1,"first nurse",1,7,0
3,1,"first nurse",1,8,0
3,1,"first nurse",1,9,0
3,1,"first nurse",1,10,0
3,1,"first nurse",1,11,0
3,1,"first nurse",1,12,0
3,1,"first nurse",1,13,0
3,1,"first nurse",1,14,0
3,1,"first nurse",1,15,0
3,1,"first nurse",1,16,0
3,1,"first nurse",1,17,0
3,1,"first nurse",1,18,0
3,1,"first nurse",1,19,0
3,1,"first nurse",1,20,0
3,1,"first nurse",1,21,0
3,1,"first nurse",1,22,0
3,1,"first nurse",1,23,0
3,1,"first nurse",1,24,0
3,1,"first nurse",1,25,0
3,1,"first nurse",1,26,0
3,1,"first nurse",1,27,0
3,1,"first nurse",1,28,0
3,1,"first nurse",1,29,0
3,1,"first nurse",1,30,0
3,1,"first nurse",1,31,0
3,1,"first nurse",1,32,0
3,1,"first nurse",1,33,0
3,1,"first nurse",1,34,0
3,1,"first nurse",1,35,0
3,1,"first nurse",1,36,0
3,1,"first nurse",1,37,0
3,1,"first nurse",1,38,0
3,1,"first nurse",1,39,0
3,1,"first nurse",1,40,0
3,1,"first nurse",1,41,0
3,1,"first nurse",1,42,0
3,1,"first nurse",2,1,0
3,1,"first nurse",2,2,0
3,1,"first nurse",2,3,0
3,1,"first nurse",2,4,0
3,1,"first nurse",2,5,0
3,1,"first nurse",2,6,0
3,1,"first nurse",2,7,0
3,1,"first nurse",2,8,0
3,1,"first nurse",2,9,0
3,1,"first nurse",2,10,0
3,1,"first nurse",2,11,0
3,1,"first nurse",2,12,0
3,1,"first nurse",2,13,0
3,1,"first nurse",2,14,0
3,1,"first nurse",2,15,0
3,1,"first nurse",2,16,0
3,1,"first nurse",2,17,0
3,1,"first nurse",2,18,0
3,1,"first nurse",2,19,0
3,1,"first nurse",2,20,0
3,1,"first nurse",2,21,0
3,1,"first nurse",2,22,0
3,1,"first nurse",2,23,0
3,1,"first nurse",2,24,0
3,1,"first nurse",2,25,0
3,1,"first nurse",2,26,0
3,1,"first nurse",2,27,0
3,1,"first nurse",2,28,0
3,1,"first nurse",2,29,0
3,1,"first nurse",2,30,0
3,1,"first nurse",2,31,0
3,1,"first nurse",2,32,0
3,1,"first nurse",2,33,0
3,1,"first nurse",2,34,0
3,1,"first nurse",2,35,0
3,1,"first nurse",2,36,0
3,1,"first nurse",2,37,0
3,1,"first nurse",2,38,0
3,1,"first nurse",2,39,0
3,1,"first nurse",2,40,0
3,1,"first nurse",2,41,0
3,1,"first nurse",2,42,0
3,1,"first nurse",3,1,0
3,1,"first nurse",3,2,0
3,1,"first nurse",3,3,0
3,1,"first nurse",3,4,0
3,1,"first nurse",3,5,0
3,1,"first nurse",3,6,0
3,1,"first nurse",3,7,0
3,1,"first nurse",3,8,0
3,1,"first nurse",3,9,0
3,1,"first nurse",3,10,0
3,1,"first nurse",3,11,0
3,1,"first nurse",3,12,0
3,1,"first nurse",3,13,0
3,1,"first nurse",3,14,0
3,1,"first nurse",3,15,0
3,1,"first nurse",3,16,0
3,1,"first nurse",3,17,0
3,1,"first nurse",3,18,0
3,1,"first nurse",3,19,0
3,1,"first nurse",3,20,0
3,1,"first nurse",3,21,0
3,1,"first nurse",3,22,0
3,1,"first nurse",3,23,0
3,1,"first nurse",3,24,0
3,1,"first nurse",3,25,0
3,1,"first nurse",3,26,0
3,1,"first nurse",3,27,0
3,1,"first nurse",3,28,0
3,1,"first nurse",3,29,0
3,1,"first nurse",3,30,0
3,1,"first nurse",3,31,0
3,1,"first nurse",3,32,0
3,1,"first nurse",3,33,0
3,1,"first nurse",3,34,0
3,1,"first nurse",3,35,0
3,1,"first nurse",3,36,0
3,1,"first nurse",3,37,0
3,1,"first nurse",3,38,0
3,1,"first nurse",3,39,0
3,1,"first nurse",3,40,0
3,1,"first nurse",3,41,0
3,1,"first nurse",3,42,0
3,1,"resource nurse",1,1,0
3,1,"resource nurse",1,2,0
3,1,"resource nurse",1,3,0
3,1,"resource nurse",1,4,0
3,1,"resource nurse",1,5,0
3,1,"resource nurse",1,6,0
3,1,"resource nurse",1,7,0
3,1,"resource nurse",1,8,0
3,1,"resource nurse",1,9,0
3,1,"resource nurse",1,10,0
3,1,"resource nurse",1,11,0
3,1,"resource nurse",1,12,0
3,1,"resource nurse",1,13,0
3,1,"resource nurse",1,14,0
3,1,"resource nurse",1,15,0
3,1,"resource nurse",1,16,0
3,1,"resource nurse",1,17,0
3,1,"resource nurse",1,18,0
3,1,"resource nurse",1,19,0
3,1,"resource nurse",1,20,0
3,1,"resource nurse",1,21,0
3,1,"resource nurse",1,22,0
3,1,"resource nurse",1,23,0
3,1,"resource nurse",1,24,0
3,1,"resource nurse",1,25,0
3,1,"resource nurse",1,26,0
3,1,"resource nurse",1,27,0
3,1,"resource nurse",1,28,0
3,1,"resource nurse",1,29,0
3,1,"resource nurse",1,30,0
3,1,"resource nurse",1,31,0
3,1,"resource nurse",1,32,0
3,1,"resource nurse",1,33,0
3,1,"resource nurse",1,34,0
3,1,"resource nurse",1,35,0
3,1,"resource nurse",1,36,0
3,1,"resource nurse",1,37,0
3,1,"resource nurse",1,38,0
3,1,"resource nurse",1,39,0
3,1,"resource nurse",1,40,0
3,1,"resource nurse",1,41,0
3,1,"resource nurse",1,42,0
3,1,"resource nurse",2,1,0
3,1,"resource nurse",2,2,0
3,1,"resource nurse",2,3,0
3,1,"resource nurse",2,4,0
3,1,"resource nurse",2,5,0
3,1,"resource nurse",2,6,0
3,1,"resource nurse",2,7,0
3,1,"resource nurse",2,8,0
3,1,"resource nurse",2,9,0
3,1,"resource nurse",2,10,0
3,1,"resource nurse",2,11,0
3,1,"resource nurse",2,12,0
3,1,"resource nurse",2,13,0
3,1,"resource nurse",2,14,0
3,1,"resource nurse",2,15,0
3,1,"resource nurse",2,16,0
3,1,"resource nurse",2,17,0
3,1,"resource nurse",2,18,0
3,1,"resource nurse",2,19,0
3,1,"resource nurse",2,20,0
3,1,"resource nurse",2,21,0
3,1,"resource nurse",2,22,0
3,1,"resource nurse",2,23,0
3,1,"resource nurse",2,24,0
3,1,"resource nurse",2,25,0
3,1,"resource nurse",2,26,0
3,1,"resource nurse",2,27,0
3,1,"resource nurse",2,28,0
3,1,"resource nurse",2,29,0
3,1,"resource nurse",2,30,0
3,1,"resource nurse",2,31,0
3,1,"resource nurse",2,32,0
3,1,"resource nurse",2,33,0
3,1,"resource nurse",2,34,0
3,1,"resource nurse",2,35,0
3,1,"resource nurse",2,36,0
3,1,"resource nurse",2,37,0
3,1,"resource nurse",2,38,0
3,1,"resource nurse",2,39,0
3,1,"resource nurse",2,40,0
3,1,"resource nurse",2,41,0
3,1,"resource nurse",2,42,0
3,1,"resource nurse",3,1,0
3,1,"resource nurse",3,2,0
3,1,"resource nurse",3,3,0
3,1,"resource nurse",3,4,0
3,1,"resource nurse",3,5,0
3,1,"resource nurse",3,6,0
3,1,"resource nurse",3,7,0
3,1,"resource nurse",3,8,0
3,1,"resource nurse",3,9,0
3,1,"resource nurse",3,10,0
3,1,"resource nurse",3,11,0
3,1,"resource nurse",3,12,0
3,1,"resource nurse",3,13,0
3,1,"resource nurse",3,14,0
3,1,"resource nurse",3,15,0
3,1,"resource nurse",3,16,0
3,1,"resource nurse",3,17,0
3,1,"resource nurse",3,18,0
3,1,"resource nurse",3,19,0
3,1,"resource nurse",3,20,0
3,1,"resource nurse",3,21,0
3,1,"resource nurse",3,22,0
3,1,"resource nurse",3,23,0
3,1,"resource nurse",3,24,0
3,1,"resource nurse",3,25,0
3,1,"resource nurse",3,26,0
3,1,"resource nurse",3,27,0
3,1,"resource nurse",3,28,0
3,1,"resource nurse",3,29,0
3,1,"resource nurse",3,30,0
3,1,"resource nurse",3,31,0
3,1,"resource nurse",3,32,0
3,1,"resource nurse",3,33,0
3,1,"resource nurse",3,34,0
3,1,"resource nurse",3,35,0
3,1,"resource nurse",3,36,0
3,1,"resource nurse",3,37,0
3,1,"resource nurse",3,38,0
3,1,"resource nurse",3,39,0
3,1,"resource nurse",3,40,0
3,1,"resource nurse",3,41,0
3,1,"resource nurse",3,42,0
3,1,"triage nurse",1,1,0
3,1,"triage nurse",1,2,0
3,1,"triage nurse",1,3,0
3,1,"triage nurse",1,4,0
3,1,"triage nurse",1,5,0
3,1,"triage nurse",1,6,0
3,1,"triage nurse",1,7,0
3,1,"triage nurse",1,8,0
3,1,"triage nurse",1,9,0
3,1,"triage nurse",1,10,0
3,1,"triage nurse",1,11,0
3,1,"triage nurse",1,12,0
3,1,"triage nurse",1,13,0
3,1,"triage nurse",1,14,0
3,1,"triage nurse",1,15,0
3,1,"triage nurse",1,16,0
3,1,"triage nurse",1,17,0
3,1,"triage nurse",1,18,0
3,1,"triage nurse",1,19,0
3,1,"triage nurse",1,20,0
3,1,"triage nurse",1,21,0
3,1,"triage nurse",1,22,0
3,1,"triage nurse",1,23,0
3,1,"triage nurse",1,24,0
3,1,"triage nurse",1,25,0
3,1,"triage nurse",1,26,0
3,1,"triage nurse",1,27,0
3,1,"triage nurse",1,28,0
3,1,"triage nurse",1,29,0
3,1,"triage nurse",1,30,0
3,1,"triage nurse",1,31,0
3,1,"triage nurse",1,32,0
3,1,"triage nurse",1,33,0
3,1,"triage nurse",1,34,0
3,1,"triage nurse",1,35,0
3,1,"triage nurse",1,36,0
3,1,"triage nurse",1,37,0
3,1,"triage nurse",1,38,0
3,1,"triage nurse",1,39,0
3,1,"triage nurse",1,40,0
3,1,"triage nurse",1,41,0
3,1,"triage nurse",1,42,0
3,1,"triage nurse",2,1,0
3,1,"triage nurse",2,2,0
3,1,"triage nurse",2,3,0
3,1,"triage nurse",2,4,0
3,1,"triage nurse",2,5,0
3,1,"triage nurse",2,6,0
3,1,"triage nurse",2,7,0
3,1,"triage nurse",2,8,0
3,1,"triage nurse",2,9,0
3,1,"triage nurse",2,10,0
3,1,"triage nurse",2,11,0
3,1,"triage nurse",2,12,0
3,1,"triage nurse",2,13,0
3,1,"triage nurse",2,14,0
3,1,"triage nurse",2,15,0
3,1,"triage nurse",2,16,0
3,1,"triage nurse",2,17,0
3,1,"triage nurse",2,18,0
3,1,"triage nurse",2,19,0
3,1,"triage nurse",2,20,0
3,1,"triage nurse",2,21,0
3,1,"triage nurse",2,22,0
3,1,"triage nurse",2,23,0
3,1,"triage nurse",2,24,0
3,1,"triage nurse",2,25,0
3,1,"triage nurse",2,26,0
3,1,"triage nurse",2,27,0
3,1,"triage nurse",2,28,0
3,1,"triage nurse",2,29,0
3,1,"triage nurse",2,30,0
3,1,"triage nurse",2,31,0
3,1,"triage nurse",2,32,0
3,1,"triage nurse",2,33,0
3,1,"triage nurse",2,34,0
3,1,"triage nurse",2,35,0
3,1,"triage nurse",2,36,0
3,1,"triage nurse",2,37,0
3,1,"triage nurse",2,38,0
3,1,"triage nurse",2,39,0
3,1,"triage nurse",2,40,0
3,1,"triage nurse",2,41,0
3,1,"triage nurse",2,42,0
3,1,"triage nurse",3,1,0
3,1,"triage nurse",3,2,0
3,1,"triage nurse",3,3,0
3,1,"triage nurse",3,4,0
